Market Name,Market ID,User ID,First Name,Last Name,Username,Email,Question Title,Question ID,Outcome Title,Outcome ID,Order ID,Order Quantity,Order Type,Order Cost,Placed Successfully,Date
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 22, Bressan and Stranieri, “The best men are (not always) already taken”, Psychological Science",198,No,620,5117,0.589332717,buy,50,TRUE,2012-11-09 16:10:37 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 20, Vohs and Schooler, “The value of believing in free will”, Psychological Science",196,Yes,615,5118,7.607820782,buy,250,TRUE,2012-11-09 16:10:50 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 7, Fischer et al., “Self-regulation and selective exposure: The impact of depleted self-regulation resources on confirmatory information processing.”, JPSP",183,Yes,589,5119,3.145302186,buy,200,TRUE,2012-11-09 16:14:08 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 8, Alter and Oppenheimer, “Effects of fluency on psychological distance and mental construal (or why New York is a large city, but New York is a civilized jungle)”, Psychological Science",184,Yes,591,5120,2.512552827,buy,50,TRUE,2012-11-09 16:15:32 UTC
Replicator Market,14,2814,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Rule and Ambady, “The face of success”, Psychological Science",179,No,582,5121,17.97809954,buy,1000,TRUE,2012-11-09 16:15:45 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, Mirman and Magnuson, “Attractor dynamics and semantic neighborhood density: Processing is slowed by near neighbors and speeded by distant neighbors”, JEPLMC",185,Yes,593,5122,3.421890561,buy,200,TRUE,2012-11-09 16:15:58 UTC
Replicator Market,14,2797,[omitted],[omitted],[omitted],[omitted],"Hypothesis 23, Sahakyan et al., “Intentional forgetting is easier after two"" shots"" than one”, JEPLMC",199,No,622,5123,64.87680116,sell,2176.914764,TRUE,2012-11-09 16:16:54 UTC
Replicator Market,14,2797,[omitted],[omitted],[omitted],[omitted],"Hypothesis 23, Sahakyan et al., “Intentional forgetting is easier after two"" shots"" than one”, JEPLMC",199,Yes,621,5124,19.93264345,buy,1500,TRUE,2012-11-09 16:17:15 UTC
Replicator Market,14,2814,[omitted],[omitted],[omitted],[omitted],"Hypothesis 22, Bressan and Stranieri, “The best men are (not always) already taken”, Psychological Science",198,No,620,5125,9.360307763,buy,800,TRUE,2012-11-09 16:17:10 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Janssen et al., “Semantic interference in a delayed naming task: Evidence for the response exclusion hypothesis”, JEPLMC",192,No,608,5126,2.340852098,buy,50,TRUE,2012-11-09 16:17:31 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 12, White, “Accounting for occurrences: A new view of the use of contingency information in causal judgment”, JEPLMC",188,Yes,599,5127,3.724988214,buy,200,TRUE,2012-11-09 16:18:25 UTC
Replicator Market,14,2797,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Janssen et al., “Semantic interference in a delayed naming task: Evidence for the response exclusion hypothesis”, JEPLMC",192,Yes,607,5128,19.86687413,sell,1523.797703,TRUE,2012-11-09 16:18:42 UTC
Replicator Market,14,2797,[omitted],[omitted],[omitted],[omitted],"Hypothesis 22, Bressan and Stranieri, “The best men are (not always) already taken”, Psychological Science",198,No,620,5129,8.74613698,sell,747.8452664,TRUE,2012-11-09 16:18:37 UTC
Replicator Market,14,2814,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,No,624,5130,13.38765366,buy,800,TRUE,2012-11-09 16:18:52 UTC
Replicator Market,14,2797,[omitted],[omitted],[omitted],[omitted],"Hypothesis 22, Bressan and Stranieri, “The best men are (not always) already taken”, Psychological Science",198,Yes,619,5131,73.03947012,buy,1500,TRUE,2012-11-09 16:19:05 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 8, Alter and Oppenheimer, “Effects of fluency on psychological distance and mental construal (or why New York is a large city, but New York is a civilized jungle)”, Psychological Science",184,No,592,5132,56.12882793,sell,4203.574068,TRUE,2012-11-09 16:19:27 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Fischer et al., “Selective exposure and information quantity: How different information quantities moderate decision makers' preference for consistent and inconsistent information”, JPSP",197,Yes,617,5133,1.779291277,buy,100,TRUE,2012-11-09 16:19:23 UTC
Replicator Market,14,2814,[omitted],[omitted],[omitted],[omitted],"Hypothesis 5, Shnabel, “A needs-based model of reconciliation: Satisfying the differential emotional needs of victim and perpetrator as a key to promoting reconciliation”, JPSP",181,Yes,585,5134,1.659664573,buy,100,TRUE,2012-11-09 16:19:33 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,No,624,5135,33.77989586,buy,2204,TRUE,2012-11-09 16:19:47 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Janssen et al., “Semantic interference in a delayed naming task: Evidence for the response exclusion hypothesis”, JEPLMC",192,Yes,607,5136,25.89876934,buy,2000,TRUE,2012-11-09 16:20:05 UTC
Replicator Market,14,2814,[omitted],[omitted],[omitted],[omitted],"Hypothesis 8, Alter and Oppenheimer, “Effects of fluency on psychological distance and mental construal (or why New York is a large city, but New York is a civilized jungle)”, Psychological Science",184,No,592,5137,2.869443029,buy,200,TRUE,2012-11-09 16:20:54 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 23, Sahakyan et al., “Intentional forgetting is easier after two"" shots"" than one”, JEPLMC",199,Yes,621,5138,1.29548183,buy,100,TRUE,2012-11-09 16:20:43 UTC
Replicator Market,14,2811,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,Yes,623,5139,29.21346298,buy,1000,TRUE,2012-11-09 16:21:43 UTC
Replicator Market,14,2797,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Rule and Ambady, “The face of success”, Psychological Science",179,No,582,5140,7.657889655,buy,450,TRUE,2012-11-09 16:22:07 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Masicampo and Baumeister, “Toward a physiology of dual-process reasoning and judgment: Lemonade, willpower, and expensive rule-based analysis”, Psychological Science",191,No,606,5141,51.66106665,sell,3822.365142,TRUE,2012-11-09 16:22:15 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,No,624,5142,55.70847027,buy,3822,TRUE,2012-11-09 16:22:12 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,No,624,5143,1.342366756,buy,100,TRUE,2012-11-09 16:22:24 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,No,624,5144,140.38324,sell,8276.238446,TRUE,2012-11-09 16:22:37 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Reynolds and Besner, “Contextual effects on reading aloud: Evidence for pathway control”, JEPLMC",178,Yes,579,5145,1.477593144,buy,100,TRUE,2012-11-09 16:22:36 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Janssen et al., “Semantic interference in a delayed naming task: Evidence for the response exclusion hypothesis”, JEPLMC",192,Yes,607,5146,96.36297859,buy,8276.6434,TRUE,2012-11-09 16:22:40 UTC
Replicator Market,14,2797,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Estes et al., “Head Up, Foot Down“, Psychological Science",186,Yes,595,5147,8.891055198,buy,500,TRUE,2012-11-09 16:22:53 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Rule and Ambady, “The face of success”, Psychological Science",179,Yes,581,5148,1.235781845,buy,50,TRUE,2012-11-09 16:23:13 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 4, Morris and Still, “Now you see it, now you don't: Repetition blindness for nonwords”, JEPLMC",180,Yes,583,5149,1.536435918,buy,100,TRUE,2012-11-09 16:23:14 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 5, Shnabel, “A needs-based model of reconciliation: Satisfying the differential emotional needs of victim and perpetrator as a key to promoting reconciliation”, JPSP",181,Yes,585,5150,1.648841854,buy,100,TRUE,2012-11-09 16:23:55 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Correll, “1/f noise and effort on implicit measures of bias”, JPSP",182,Yes,587,5151,4.801982916,buy,250,TRUE,2012-11-09 16:24:27 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Janssen et al., “Semantic interference in a delayed naming task: Evidence for the response exclusion hypothesis”, JEPLMC",192,Yes,607,5152,122.2617479,sell,10276.6434,TRUE,2012-11-09 16:24:27 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 7, Fischer et al., “Self-regulation and selective exposure: The impact of depleted self-regulation resources on confirmatory information processing.”, JPSP",183,Yes,589,5153,1.559333057,buy,100,TRUE,2012-11-09 16:24:59 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 8, Alter and Oppenheimer, “Effects of fluency on psychological distance and mental construal (or why New York is a large city, but New York is a civilized jungle)”, Psychological Science",184,No,592,5154,65.58156449,buy,5000,TRUE,2012-11-09 16:25:04 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 8, Alter and Oppenheimer, “Effects of fluency on psychological distance and mental construal (or why New York is a large city, but New York is a civilized jungle)”, Psychological Science",184,Yes,591,5155,2.717700597,buy,50,TRUE,2012-11-09 16:25:02 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Masicampo and Baumeister, “Toward a physiology of dual-process reasoning and judgment: Lemonade, willpower, and expensive rule-based analysis”, Psychological Science",191,No,606,5156,35.86268758,buy,2600,TRUE,2012-11-09 16:25:24 UTC
Replicator Market,14,2797,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Janssen et al., “Semantic interference in a delayed naming task: Evidence for the response exclusion hypothesis”, JEPLMC",192,No,608,5157,18.58370188,buy,500,TRUE,2012-11-09 16:25:32 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, Mirman and Magnuson, “Attractor dynamics and semantic neighborhood density: Processing is slowed by near neighbors and speeded by distant neighbors”, JEPLMC",185,Yes,593,5158,2.535119534,buy,150,TRUE,2012-11-09 16:25:36 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,No,624,5159,54.91513576,buy,2676.6434,TRUE,2012-11-09 16:25:31 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Estes et al., “Head Up, Foot Down“, Psychological Science",186,Yes,595,5160,1.737904024,buy,100,TRUE,2012-11-09 16:25:50 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Nairne et al., “Adaptive Memory”, Psychological Science",187,Yes,597,5161,4.329377214,buy,200,TRUE,2012-11-09 16:25:56 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Masicampo and Baumeister, “Toward a physiology of dual-process reasoning and judgment: Lemonade, willpower, and expensive rule-based analysis”, Psychological Science",191,Yes,605,5162,8.072137109,buy,200,TRUE,2012-11-09 16:27:10 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Henderson et al., “The effects of an implemental mind-set on attitude strength”, JPSP",193,Yes,609,5163,2.026947118,buy,100,TRUE,2012-11-09 16:27:47 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 18, Turk-Browne et al., “Multidimensional visual statistical learning”, JEPLMC",194,Yes,611,5164,3.376617072,buy,200,TRUE,2012-11-09 16:28:14 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 18, Turk-Browne et al., “Multidimensional visual statistical learning”, JEPLMC",194,Yes,611,5165,3.331212865,buy,200,TRUE,2012-11-09 16:28:21 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Masicampo and Baumeister, “Toward a physiology of dual-process reasoning and judgment: Lemonade, willpower, and expensive rule-based analysis”, Psychological Science",191,No,606,5166,35.86268758,sell,2541.376078,TRUE,2012-11-09 16:28:48 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Henderson et al., “The effects of an implemental mind-set on attitude strength”, JPSP",193,Yes,609,5167,1.010871628,sell,50,TRUE,2012-11-09 16:28:44 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Janssen et al., “Semantic interference in a delayed naming task: Evidence for the response exclusion hypothesis”, JEPLMC",192,Yes,607,5168,34.0805885,buy,2541,TRUE,2012-11-09 16:28:55 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Fischer et al., “Selective exposure and information quantity: How different information quantities moderate decision makers' preference for consistent and inconsistent information”, JPSP",197,Yes,617,5169,0.884489927,buy,50,TRUE,2012-11-09 16:29:22 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 23, Sahakyan et al., “Intentional forgetting is easier after two"" shots"" than one”, JEPLMC",199,Yes,621,5170,1.291684147,buy,100,TRUE,2012-11-09 16:29:24 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 20, Vohs and Schooler, “The value of believing in free will”, Psychological Science",196,Yes,615,5171,2.938321869,buy,100,TRUE,2012-11-09 16:30:17 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,Yes,623,5172,3.345298407,buy,150,TRUE,2012-11-09 16:31:24 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,No,624,5173,54.91513576,sell,2631.054768,TRUE,2012-11-09 16:31:22 UTC
Replicator Market,14,2796,[omitted],[omitted],[omitted],[omitted],"Hypothesis 22, Bressan and Stranieri, “The best men are (not always) already taken”, Psychological Science",198,No,620,5174,34.47019662,buy,2631,TRUE,2012-11-09 16:31:42 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Correll, “1/f noise and effort on implicit measures of bias”, JPSP",182,Yes,587,5175,1.890488315,buy,100,TRUE,2012-11-09 16:32:34 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Nairne et al., “Adaptive Memory”, Psychological Science",187,Yes,597,5176,2.127692178,buy,100,TRUE,2012-11-09 16:32:43 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 18, Turk-Browne et al., “Multidimensional visual statistical learning”, JEPLMC",194,Yes,611,5177,1.649231567,buy,100,TRUE,2012-11-09 16:33:17 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Vul et al., “Temporal selection is suppressed, delayed, and diffused during the attentional blink”, Psychological Science",195,Yes,613,5178,1.58908474,buy,100,TRUE,2012-11-09 16:33:18 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Janssen et al., “Semantic interference in a delayed naming task: Evidence for the response exclusion hypothesis”, JEPLMC",192,No,608,5179,8.66995682,buy,200,TRUE,2012-11-09 16:34:11 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Janssen et al., “Semantic interference in a delayed naming task: Evidence for the response exclusion hypothesis”, JEPLMC",192,Yes,607,5180,2.618033246,buy,200,TRUE,2012-11-09 16:34:22 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Fischer et al., “Selective exposure and information quantity: How different information quantities moderate decision makers' preference for consistent and inconsistent information”, JPSP",197,Yes,617,5181,0.881110591,buy,50,TRUE,2012-11-09 16:34:56 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 22, Bressan and Stranieri, “The best men are (not always) already taken”, Psychological Science",198,No,620,5182,1.258741246,buy,100,TRUE,2012-11-09 16:35:41 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, Mirman and Magnuson, “Attractor dynamics and semantic neighborhood density: Processing is slowed by near neighbors and speeded by distant neighbors”, JEPLMC",185,Yes,593,5183,1.675700773,buy,100,TRUE,2012-11-09 16:36:28 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 20, Vohs and Schooler, “The value of believing in free will”, Psychological Science",196,Yes,615,5184,2.882721341,buy,100,TRUE,2012-11-09 16:37:08 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 4, Morris and Still, “Now you see it, now you don't: Repetition blindness for nonwords”, JEPLMC",180,Yes,583,5185,3.048565586,buy,200,TRUE,2012-11-09 16:37:18 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, Mirman and Magnuson, “Attractor dynamics and semantic neighborhood density: Processing is slowed by near neighbors and speeded by distant neighbors”, JEPLMC",185,Yes,593,5186,3.318085714,buy,200,TRUE,2012-11-09 16:37:51 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 13, Pacton and Perruchet, “An attention-based associative account of adjacent and nonadjacent dependency learning”, JEPLMC",189,Yes,601,5187,1.827280019,buy,100,TRUE,2012-11-09 16:38:19 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 22, Bressan and Stranieri, “The best men are (not always) already taken”, Psychological Science",198,No,620,5188,1.255508907,buy,100,TRUE,2012-11-09 16:38:49 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 23, Sahakyan et al., “Intentional forgetting is easier after two"" shots"" than one”, JEPLMC",199,Yes,621,5189,1.287946121,buy,100,TRUE,2012-11-09 16:39:44 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 14, Pleskac, “Decision making and learning while taking sequential risks”, JEPLMC",190,No,604,5190,1.885875467,buy,100,TRUE,2012-11-09 16:40:44 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 12, White, “Accounting for occurrences: A new view of the use of contingency information in causal judgment”, JEPLMC",188,Yes,599,5191,1.838828436,buy,100,TRUE,2012-11-09 16:42:01 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Vul et al., “Temporal selection is suppressed, delayed, and diffused during the attentional blink”, Psychological Science",195,Yes,613,5192,3.932629681,buy,250,TRUE,2012-11-09 16:42:59 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Henderson et al., “The effects of an implemental mind-set on attitude strength”, JPSP",193,Yes,609,5194,3.017315958,buy,150,TRUE,2012-11-09 16:44:29 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Vul et al., “Temporal selection is suppressed, delayed, and diffused during the attentional blink”, Psychological Science",195,Yes,613,5195,1.557526948,buy,100,TRUE,2012-11-09 16:46:32 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Janssen et al., “Semantic interference in a delayed naming task: Evidence for the response exclusion hypothesis”, JEPLMC",192,Yes,607,5196,1.30301386,buy,100,TRUE,2012-11-09 16:47:31 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Janssen et al., “Semantic interference in a delayed naming task: Evidence for the response exclusion hypothesis”, JEPLMC",192,Yes,607,5197,1.29909702,buy,100,TRUE,2012-11-09 16:48:43 UTC
Replicator Market,14,2813,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Nairne et al., “Adaptive Memory”, Psychological Science",187,Yes,597,5198,2.104082387,buy,100,TRUE,2012-11-09 16:48:55 UTC
Replicator Market,14,2811,[omitted],[omitted],[omitted],[omitted],"Hypothesis 20, Vohs and Schooler, “The value of believing in free will”, Psychological Science",196,No,616,5202,14.76015416,sell,934.0313459,TRUE,2012-11-09 16:55:58 UTC
Replicator Market,14,2811,[omitted],[omitted],[omitted],[omitted],"Hypothesis 20, Vohs and Schooler, “The value of believing in free will”, Psychological Science",196,Yes,615,5203,22.68593329,buy,934,TRUE,2012-11-09 16:56:26 UTC
Replicator Market,14,2811,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Vul et al., “Temporal selection is suppressed, delayed, and diffused during the attentional blink”, Psychological Science",195,Yes,613,5205,7.662236128,buy,500,TRUE,2012-11-09 16:57:21 UTC
Replicator Market,14,2811,[omitted],[omitted],[omitted],[omitted],"Hypothesis 22, Bressan and Stranieri, “The best men are (not always) already taken”, Psychological Science",198,Yes,619,5206,11.7797862,buy,250,TRUE,2012-11-09 16:58:56 UTC
Replicator Market,14,2811,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Reynolds and Besner, “Contextual effects on reading aloud: Evidence for pathway control”, JEPLMC",178,Yes,579,5210,3.663700917,buy,250,TRUE,2012-11-09 17:00:31 UTC
Replicator Market,14,2810,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,Yes,623,5211,83.57031896,sell,4056.728408,TRUE,2012-11-09 17:02:32 UTC
Replicator Market,14,2810,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,Yes,623,5212,83.57493214,buy,4057,TRUE,2012-11-09 17:03:08 UTC
Replicator Market,14,2810,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Vul et al., “Temporal selection is suppressed, delayed, and diffused during the attentional blink”, Psychological Science",195,Yes,613,5214,17.38289389,sell,1114.915282,TRUE,2012-11-09 17:04:32 UTC
Replicator Market,14,2810,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Vul et al., “Temporal selection is suppressed, delayed, and diffused during the attentional blink”, Psychological Science",195,Yes,613,5215,17.38417516,buy,1115,TRUE,2012-11-09 17:05:08 UTC
Replicator Market,14,2810,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,Yes,623,5216,83.57493214,sell,4057,TRUE,2012-11-09 17:06:07 UTC
Replicator Market,14,2810,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,Yes,623,5217,83.57493214,buy,4057,TRUE,2012-11-09 17:06:28 UTC
Replicator Market,14,2810,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Reynolds and Besner, “Contextual effects on reading aloud: Evidence for pathway control”, JEPLMC",178,No,580,5218,12.74179236,sell,382.4772261,TRUE,2012-11-09 17:10:22 UTC
Replicator Market,14,2810,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,Yes,623,5219,6.702226854,buy,400,TRUE,2012-11-09 17:10:41 UTC
Replicator Market,14,2815,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Richeson and Trawalter, “The threat of appearing prejudiced and race-based attentional biases”, Psychological Science",200,Yes,623,5220,8.136331768,buy,500,TRUE,2012-11-09 17:11:16 UTC
Replicator Market,14,2815,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Reynolds and Besner, “Contextual effects on reading aloud: Evidence for pathway control”, JEPLMC",178,Yes,579,5221,2.793542108,buy,200,TRUE,2012-11-09 17:11:47 UTC
Replicator Market,14,2815,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Rule and Ambady, “The face of success”, Psychological Science",179,No,582,5222,3.344852275,buy,200,TRUE,2012-11-09 17:12:27 UTC
Replicator Market,14,2815,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Masicampo and Baumeister, “Toward a physiology of dual-process reasoning and judgment: Lemonade, willpower, and expensive rule-based analysis”, Psychological Science",191,No,606,5223,8.818128177,buy,600,TRUE,2012-11-09 17:12:56 UTC
Replicator Market,14,2810,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Correll, “1/f noise and effort on implicit measures of bias”, JPSP",182,No,588,5224,5.497805371,sell,253.913292,TRUE,2012-11-09 17:13:01 UTC
Replicator Market,14,2810,[omitted],[omitted],[omitted],[omitted],"Hypothesis 7, Fischer et al., “Self-regulation and selective exposure: The impact of depleted self-regulation resources on confirmatory information processing.”, JPSP",183,Yes,589,5225,4.62692936,buy,300,TRUE,2012-11-09 17:13:51 UTC
Replicator Market,14,2815,[omitted],[omitted],[omitted],[omitted],"Hypothesis 22, Bressan and Stranieri, “The best men are (not always) already taken”, Psychological Science",198,Yes,619,5226,8.702274202,buy,200,TRUE,2012-11-09 17:13:58 UTC
Replicator Market,14,2815,[omitted],[omitted],[omitted],[omitted],"Hypothesis 20, Vohs and Schooler, “The value of believing in free will”, Psychological Science",196,No,616,5227,7.026288799,buy,400,TRUE,2012-11-09 17:14:11 UTC
Replicator Market,14,2815,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Fischer et al., “Selective exposure and information quantity: How different information quantities moderate decision makers' preference for consistent and inconsistent information”, JPSP",197,No,618,5228,9.037904612,buy,400,TRUE,2012-11-09 17:14:41 UTC
Replicator Market,14,2815,[omitted],[omitted],[omitted],[omitted],"Hypothesis 7, Fischer et al., “Self-regulation and selective exposure: The impact of depleted self-regulation resources on confirmatory information processing.”, JPSP",183,No,590,5229,5.668721209,buy,200,TRUE,2012-11-09 17:19:46 UTC
Replicator Market,14,2815,[omitted],[omitted],[omitted],[omitted],"Hypothesis 4, Morris and Still, “Now you see it, now you don't: Repetition blindness for nonwords”, JEPLMC",180,Yes,583,5230,5.260363476,buy,350,TRUE,2012-11-09 17:19:56 UTC
Replicator Market,14,2815,[omitted],[omitted],[omitted],[omitted],"Hypothesis 5, Shnabel, “A needs-based model of reconciliation: Satisfying the differential emotional needs of victim and perpetrator as a key to promoting reconciliation”, JPSP",181,No,586,5231,2.534393638,buy,100,TRUE,2012-11-09 17:20:49 UTC
Replicator Market,14,2815,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Correll, “1/f noise and effort on implicit measures of bias”, JPSP",182,Yes,587,5241,2.735375031,buy,150,TRUE,2012-11-09 17:21:51 UTC
Replicator Market,14,2815,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, Mirman and Magnuson, “Attractor dynamics and semantic neighborhood density: Processing is slowed by near neighbors and speeded by distant neighbors”, JEPLMC",185,Yes,593,5244,6.509840012,buy,400,TRUE,2012-11-09 17:22:16 UTC
